ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
17BF55476D83951C,electric_bike,2022-10-05 19:50:27,2022-10-05 19:58:02,7th & Monroe St NE,31534,,,38.9321805,-76.9961305,38.94,-77.02,member
3A0A0DD4D58A9F06,electric_bike,2022-10-10 12:12:14,2022-10-10 12:24:02,5th & F St NW,31620,,,38.8973616666667,-77.0193066666667,38.88,-76.99,member
10DA7B143D0EE5E1,classic_bike,2022-10-04 07:34:39,2022-10-04 08:01:48,8th & D St NW,31270,14th & Belmont St NW,31119,38.894851,-77.02324,38.921074,-77.031887,member
D5A1C23A531F3050,electric_bike,2022-10-10 18:06:27,2022-10-10 18:12:07,Georgia & New Hampshire Ave NW,31400,,,38.9367428333333,-77.0241743333333,38.95,-77.02,member
67A65FF32CDE495E,electric_bike,2022-10-19 22:45:55,2022-10-19 22:50:21,Georgia & New Hampshire Ave NW,31400,,,38.9367595,-77.024167,38.93,-77.02,member
362802F3E7B5ADA7,electric_bike,2022-10-25 16:52:39,2022-10-25 16:59:00,Georgia & New Hampshire Ave NW,31400,,,38.9367865,-77.02415,38.92,-77.03,member
BA5DD4AD729CA2C0,electric_bike,2022-10-29 16:23:43,2022-10-29 16:24:04,7th & Monroe St NE,31534,,,38.9322516666667,-76.996287,38.93,-77,member
27B011F36C3E021E,electric_bike,2022-10-14 16:45:07,2022-10-14 16:56:18,19th & G St NW,31279,,,38.8984328333333,-77.0433035,38.91,-77.03,member
2316C3D1E8DE2A8C,electric_bike,2022-10-15 21:38:44,2022-10-15 21:43:16,Silver Spring Metro / Colesville Rd & Wayne Ave,32012,,,38.995272,-77.0290255,38.99,-77.03,member
FA0502AA161946AD,electric_bike,2022-10-08 07:46:57,2022-10-08 07:48:45,Madison St & N Henry St,31099,,,38.8135183333333,-77.0493991666667,38.82,-77.05,member
A48B75D54FC4EA43,classic_bike,2022-10-14 14:19:24,2022-10-14 14:21:59,D St & Maryland Ave NE,31612,10th & H St NE,31672,38.8948406424708,-76.9959157705307,38.899984,-76.992725,member
B0F1D2FBC4200F4F,classic_bike,2022-10-05 07:58:51,2022-10-05 08:00:05,Madison St & N Henry St,31099,Braddock Rd Metro North,31047,38.813485,-77.049468,38.814577,-77.052808,member
8C948ACC50762773,classic_bike,2022-10-13 18:44:17,2022-10-13 18:47:24,Connecticut Ave & R St NW,31299,New Hampshire Ave & Ward Pl NW,31212,38.912644,-77.04564,38.9057107919073,-77.0473176240921,member
17656EF4135B760A,classic_bike,2022-10-04 12:45:28,2022-10-04 12:51:32,25th St & Pennsylvania Ave NW,31237,New Hampshire Ave & Ward Pl NW,31212,38.903827,-77.053485,38.9057107919073,-77.0473176240921,member
A97BC714081A561E,classic_bike,2022-10-04 11:30:01,2022-10-04 11:38:56,10th St & Florida Ave NW,31120,15th & Euclid St NW,31117,38.920387,-77.025672,38.92333,-77.0352,member
0830410B3C54E20C,classic_bike,2022-10-19 12:24:14,2022-10-19 12:30:21,25th St & Pennsylvania Ave NW,31237,18th & L St NW,31224,38.903827,-77.053485,38.9037414509194,-77.0424520969391,member
F21DEAE0F1E20FE9,classic_bike,2022-10-04 22:07:46,2022-10-04 22:16:10,Bladensburg Rd & Benning Rd NE,31617,15th St & Massachusetts Ave SE,31626,38.900413,-76.982872,38.88732,-76.983569,member
325CECD4A5EB25C7,classic_bike,2022-10-14 19:03:17,2022-10-14 19:18:05,Wisconsin Ave & O St NW,31312,New Hampshire Ave & Ward Pl NW,31212,38.90849,-77.063586,38.9057107919073,-77.0473176240921,member
406F175D75B8F5ED,electric_bike,2022-10-29 10:45:36,2022-10-29 11:05:15,Union Market,31517,Park Rd & Holmead Pl NW,31602,38.9079286666667,-76.9970241666667,38.9308,-77.0315,member
94E27F1D7508B80E,classic_bike,2022-10-22 11:51:43,2022-10-22 11:55:10,21st & I St NW,31205,18th St & Pennsylvania Ave NW,31242,38.9007106254746,-77.0464485883713,38.89968,-77.041539,member
DBB48B6340773A5D,classic_bike,2022-10-02 17:29:14,2022-10-02 17:34:18,21st & I St NW,31205,Rhode Island & Connecticut Ave NW,31239,38.9007106254746,-77.0464485883713,38.9059956999911,-77.0398020744324,member
17B8D466967B00AB,classic_bike,2022-10-11 08:55:29,2022-10-11 09:01:59,12th St & Pennsylvania Ave SE,31644,3rd & M St SE,31669,38.882489,-76.990121,38.876823,-77.002161,member
44F94DC50218F8EA,classic_bike,2022-10-10 10:06:14,2022-10-10 10:12:00,Bladensburg Rd & Benning Rd NE,31617,Montello Ave & Holbrook Terr NE,31524,38.900413,-76.982872,38.907444,-76.986813,member
AB8BD365B82ADA83,classic_bike,2022-10-19 15:34:51,2022-10-19 15:37:15,11th & Clifton St NW,31136,12th & U St NW,31268,38.9223243445331,-77.0270857214928,38.916787,-77.028139,member
BC63B76FECD4CCBD,classic_bike,2022-10-26 15:17:52,2022-10-26 15:44:44,8th & D St NW,31270,12th & U St NW,31268,38.894851,-77.02324,38.916787,-77.028139,member
47B4123E235FCD62,classic_bike,2022-10-07 11:39:36,2022-10-07 11:53:00,Georgia & New Hampshire Ave NW,31400,12th & U St NW,31268,38.9366839345886,-77.0241808891296,38.916787,-77.028139,member
D6B9701CFC8D574A,classic_bike,2022-10-22 10:10:30,2022-10-22 10:24:46,5th & F St NW,31620,12th & U St NW,31268,38.897222,-77.019347,38.916787,-77.028139,member
0173BFEF76A588FD,docked_bike,2022-10-25 17:33:44,2022-10-25 17:51:08,11th & S St NW,31280,18th St & Pennsylvania Ave NW,31242,38.913761,-77.027025,38.89968,-77.041539,casual
C3F75ED14CB35EFF,classic_bike,2022-10-29 15:21:18,2022-10-29 15:29:33,Eastern Market / 7th & North Carolina Ave SE,31610,3rd & M St SE,31669,38.886952,-76.996806,38.876823,-77.002161,member
980CBDAC509FAF91,electric_bike,2022-10-22 20:27:01,2022-10-22 20:46:21,Georgia & New Hampshire Ave NW,31400,12th & U St NW,31268,38.9368096666667,-77.0241008333333,38.916787,-77.028139,member
C15FECBC29558367,classic_bike,2022-10-26 16:21:30,2022-10-26 16:36:52,Georgia & New Hampshire Ave NW,31400,12th & U St NW,31268,38.9366839345886,-77.0241808891296,38.916787,-77.028139,member
BC8CABF77ED93254,classic_bike,2022-10-16 17:43:23,2022-10-16 17:50:52,14th & Rhode Island Ave NW,31203,18th & New Hampshire Ave NW,31324,38.9086,-77.0323,38.911268,-77.041829,member
100AD777718CA5E4,classic_bike,2022-10-09 11:38:39,2022-10-09 12:08:51,Union Market,31517,18th & New Hampshire Ave NW,31324,38.907908,-76.99707,38.911268,-77.041829,casual
B33753CCFF1EFBBA,classic_bike,2022-10-22 20:29:56,2022-10-22 20:38:46,14th & Rhode Island Ave NW,31203,5th St & Massachusetts Ave NW,31265,38.9086,-77.0323,38.90093,-77.018677,member
2F23F82465387F04,classic_bike,2022-10-20 09:07:34,2022-10-20 09:17:05,14th & Rhode Island Ave NW,31203,5th & K St NW,31600,38.9086,-77.0323,38.90304,-77.019027,member
93929C15B2A55428,classic_bike,2022-10-09 08:57:33,2022-10-09 09:05:57,14th & Rhode Island Ave NW,31203,5th & K St NW,31600,38.9086,-77.0323,38.90304,-77.019027,member
7BA71A8C9E9E971D,classic_bike,2022-10-15 08:47:23,2022-10-15 08:57:59,14th & Rhode Island Ave NW,31203,5th St & Massachusetts Ave NW,31265,38.9086,-77.0323,38.90093,-77.018677,member
6FEB1F1C9EFAAFE3,classic_bike,2022-10-14 09:14:08,2022-10-14 09:25:58,14th & Rhode Island Ave NW,31203,5th & K St NW,31600,38.9086,-77.0323,38.90304,-77.019027,member
762015FE8A063C72,classic_bike,2022-10-21 21:05:24,2022-10-21 21:14:03,14th & Rhode Island Ave NW,31203,5th & K St NW,31600,38.9086,-77.0323,38.90304,-77.019027,member
F33B8959D24FA927,classic_bike,2022-10-30 17:51:42,2022-10-30 18:10:17,Union Market,31517,5th & K St NW,31600,38.907908,-76.99707,38.90304,-77.019027,member
13E8ECF62C329BD7,classic_bike,2022-10-19 14:02:06,2022-10-19 14:10:27,14th & Rhode Island Ave NW,31203,5th & K St NW,31600,38.9086,-77.0323,38.90304,-77.019027,member
524597F572064629,classic_bike,2022-10-22 16:08:33,2022-10-22 16:16:35,11th & S St NW,31280,5th & K St NW,31600,38.913761,-77.027025,38.90304,-77.019027,member
2D82D5B44D0F878F,classic_bike,2022-10-15 06:50:07,2022-10-15 07:04:04,5th & F St NW,31620,1st & H St NW,31638,38.897222,-77.019347,38.900358,-77.012108,member
A49EBACC2CF756F1,classic_bike,2022-10-27 20:16:13,2022-10-27 20:19:44,5th & F St NW,31620,5th & K St NW,31600,38.897222,-77.019347,38.90304,-77.019027,member
B27AC0E905DB93DE,classic_bike,2022-10-16 16:49:48,2022-10-16 17:24:20,Eastern Market / 7th & North Carolina Ave SE,31610,5th St & Massachusetts Ave NW,31265,38.886952,-76.996806,38.90093,-77.018677,member
169A3C8F7DF6F54F,classic_bike,2022-10-16 09:49:55,2022-10-16 09:57:17,8th & D St NW,31270,5th & K St NW,31600,38.894851,-77.02324,38.90304,-77.019027,member
DA7343F036139FC5,classic_bike,2022-10-09 08:16:44,2022-10-09 08:23:21,8th & D St NW,31270,5th & K St NW,31600,38.894851,-77.02324,38.90304,-77.019027,member
604B7972DD432994,classic_bike,2022-10-18 12:39:10,2022-10-18 12:47:31,8th & D St NW,31270,5th & K St NW,31600,38.894851,-77.02324,38.90304,-77.019027,member
AE8C1CE06E96AC0C,classic_bike,2022-10-09 22:46:55,2022-10-09 22:50:35,7th & Monroe St NE,31534,Hamlin & 7th St NE,31514,38.9322425815551,-76.9961330294609,38.927497,-76.997194,member
AD879AFEB39C2614,classic_bike,2022-10-10 11:52:23,2022-10-10 12:01:09,11th & S St NW,31280,5th & K St NW,31600,38.913761,-77.027025,38.90304,-77.019027,member
8CF2CEC82EBED735,classic_bike,2022-10-20 18:51:04,2022-10-20 18:57:57,5th & F St NW,31620,1st & H St NW,31638,38.897222,-77.019347,38.900358,-77.012108,member
4A76200E32C31B12,classic_bike,2022-10-12 18:10:23,2022-10-12 18:35:00,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240,5th & K St NW,31600,38.88412,-77.04657,38.90304,-77.019027,member
4F006834EC6F5FDD,classic_bike,2022-10-28 09:13:15,2022-10-28 09:51:22,12th & Newton St NE,31501,Kingman Island/The Fields at RFK,31716,38.933668,-76.991016,38.8959545570075,-76.9678448436025,member
2CCC7405293764E4,classic_bike,2022-10-26 18:41:01,2022-10-26 18:53:53,19th & G St NW,31279,5th & K St NW,31600,38.898412,-77.043182,38.90304,-77.019027,member
ADD3E378E5881809,classic_bike,2022-10-25 15:43:19,2022-10-25 15:57:07,19th & G St NW,31279,5th & K St NW,31600,38.898412,-77.043182,38.90304,-77.019027,member
5929B7D02CD0FBD6,classic_bike,2022-10-12 13:07:02,2022-10-12 13:10:52,North Capitol & K St NE,31675,1st & H St NW,31638,38.9024437250174,-77.0082458853722,38.900358,-77.012108,member
1108F4E9AA839887,classic_bike,2022-10-11 13:43:43,2022-10-11 13:58:41,Potomac & M St NW,31295,Wisconsin Ave & Newark St NW,31302,38.905509,-77.065246,38.934881,-77.072755,member
44B4F4049E8138DE,classic_bike,2022-10-01 13:06:26,2022-10-01 13:15:43,Van Ness Metro / UDC,31300,Wisconsin Ave & Newark St NW,31302,38.944551,-77.063896,38.934881,-77.072755,member
A12113669A4D112F,classic_bike,2022-10-20 17:56:43,2022-10-20 18:07:33,Van Ness Metro / UDC,31300,Wisconsin Ave & Newark St NW,31302,38.944551,-77.063896,38.934881,-77.072755,member
8DF8F343F65B2AC4,electric_bike,2022-10-08 12:04:29,2022-10-08 12:49:58,11th & Clifton St NW,31136,,,38.9221528333333,-77.0270911666667,38.82,-77.06,casual
2E16AB4DBA9590AA,electric_bike,2022-10-28 17:36:06,2022-10-28 17:50:42,Wilson Blvd & N Oak St,31939,,,38.8951013333333,-77.0734596666667,38.92,-77.04,member
A4419DD9DB7850FC,classic_bike,2022-10-22 18:32:43,2022-10-22 19:16:24,Columbia Pike & S Greenbrier St,31945,Braddock Rd Metro North,31047,38.854019,-77.118106,38.814577,-77.052808,member
EDD1CB5268887833,classic_bike,2022-10-07 16:20:37,2022-10-07 16:33:21,Connecticut Ave & Tilden St NW,31313,Wisconsin Ave & Newark St NW,31302,38.9411391565301,-77.061977237463,38.934881,-77.072755,member
C563D5D493795E1E,electric_bike,2022-10-01 22:56:18,2022-10-01 23:17:37,14th & Harvard St NW,31105,,,38.9267325,-77.032209,38.92,-77.04,member
F616E78E452291DB,electric_bike,2022-10-06 06:39:52,2022-10-06 06:55:53,14th & Harvard St NW,31105,,,38.9267478333333,-77.0321928333333,38.93,-77.03,member
A11CFABB3E4A9243,electric_bike,2022-10-21 14:45:22,2022-10-21 14:52:11,Georgia & New Hampshire Ave NW,31400,,,38.936687,-77.0241711666667,38.94,-77,member
3D81D2D0DAA60BDF,classic_bike,2022-10-06 18:00:14,2022-10-06 18:08:39,Georgia & New Hampshire Ave NW,31400,14th & Belmont St NW,31119,38.9366839345886,-77.0241808891296,38.921074,-77.031887,member
7E0C4D5F96080E73,electric_bike,2022-10-09 08:49:26,2022-10-09 09:03:58,11th & S St NW,31280,,,38.9137513333333,-77.0271258333333,38.94,-77.05,member
1060CB9C5B1808F1,electric_bike,2022-10-10 20:18:59,2022-10-10 20:24:33,11th & S St NW,31280,,,38.9135988333333,-77.0270768333333,38.93,-77.02,member
81E8B2B59740ABA2,electric_bike,2022-10-24 18:31:30,2022-10-24 18:38:17,Georgia & New Hampshire Ave NW,31400,,,38.9368053333333,-77.024133,38.93,-77.03,member
FB99A8F3FC5FFE9A,classic_bike,2022-10-23 10:51:10,2022-10-23 11:10:01,7th & Monroe St NE,31534,14th & Belmont St NW,31119,38.9322425815551,-76.9961330294609,38.921074,-77.031887,member
6C2752EBE0A632C9,electric_bike,2022-10-19 20:37:04,2022-10-19 20:42:51,11th & S St NW,31280,,,38.9137663333333,-77.0271471666667,38.93,-77.02,member
78DFF9CDB5F864E9,electric_bike,2022-10-25 15:13:40,2022-10-25 15:22:45,5th & F St NW,31620,10th & H St NE,31672,38.8972446666667,-77.019308,38.899984,-76.992725,member
7C9F2797DD8ABB40,electric_bike,2022-10-16 17:09:51,2022-10-16 17:15:22,Eastern Market / 7th & North Carolina Ave SE,31610,,,38.8869691666667,-76.9968651666667,38.88,-76.99,member
5D2E135DE32F90F6,electric_bike,2022-10-31 12:54:06,2022-10-31 13:01:29,Georgia & New Hampshire Ave NW,31400,,,38.93668,-77.0241898333333,38.93,-77.03,member
0FA1EAB9405F8D7D,electric_bike,2022-10-29 18:02:24,2022-10-29 18:07:04,Eastern Market / 7th & North Carolina Ave SE,31610,,,38.8870258333333,-76.9968655,38.88,-76.99,member
F1E87486DA5494A5,electric_bike,2022-10-17 21:55:50,2022-10-17 22:09:05,Union Market,31517,,,38.9079633333333,-76.9969988333333,38.88,-76.98,member
D0F66CBB1B470D6E,docked_bike,2022-10-01 16:27:35,2022-10-02 04:57:00,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,,,38.890539,-77.049383,,,casual
3EBC2A979225AEB0,electric_bike,2022-10-29 16:03:39,2022-10-29 16:23:34,Wisconsin Ave & O St NW,31312,,,38.9084185,-77.0635915,38.92,-77.03,member
5A9E86F29F4A8345,electric_bike,2022-10-26 03:19:45,2022-10-26 03:46:08,Wisconsin Ave & O St NW,31312,,,38.9085111666667,-77.0637035,38.88,-77.02,member
13892C1850B7E04E,electric_bike,2022-10-19 22:07:15,2022-10-19 22:09:28,Wisconsin Ave & O St NW,31312,,,38.9084446666667,-77.0636795,38.91,-77.07,member
AD7D15AC414B510E,electric_bike,2022-10-27 12:51:22,2022-10-27 13:12:32,1st & N St SE,31209,,,38.8750845,-77.0058245,38.91,-77.04,member
86510E2B989C25E9,electric_bike,2022-10-21 20:08:03,2022-10-21 20:08:34,Calvert St & Woodley Pl NW,31121,,,38.9235613333333,-77.0500506666667,38.92,-77.05,member
0149698F23CF6ACB,electric_bike,2022-10-03 12:32:18,2022-10-03 12:48:44,Wisconsin Ave & O St NW,31312,,,38.9084835,-77.0636916666667,38.9,-77.03,member
6CC24488FA408B62,classic_bike,2022-10-06 17:38:56,2022-10-06 17:52:41,Wisconsin Ave & O St NW,31312,14th & Belmont St NW,31119,38.90849,-77.063586,38.921074,-77.031887,member
28428B4F673D7185,electric_bike,2022-10-13 17:09:02,2022-10-13 17:32:49,Wisconsin Ave & O St NW,31312,,,38.9084553333333,-77.0635546666667,38.92,-77.03,member
E3C5ED1A2137B2C8,electric_bike,2022-10-07 08:07:13,2022-10-07 08:14:04,Calvert St & Woodley Pl NW,31121,,,38.9236068333333,-77.0501318333333,38.93,-77.03,member
0B29C7A134CED07B,electric_bike,2022-10-21 21:20:28,2022-10-21 21:27:27,Calvert St & Woodley Pl NW,31121,,,38.9235645,-77.0500561666667,38.92,-77.04,member
650B65CFC07E5603,classic_bike,2022-10-05 18:01:51,2022-10-05 18:17:06,15th & L St NW,31276,14th & Belmont St NW,31119,38.903649,-77.034918,38.921074,-77.031887,member
5E0C6262E3F2CAE3,classic_bike,2022-10-24 11:48:19,2022-10-24 11:51:30,Union Market,31517,5th & Morse St NE,31536,38.907908,-76.99707,38.9072867732547,-76.9991666078568,member
D94F3118C488EB1F,classic_bike,2022-10-21 08:23:51,2022-10-21 08:33:36,11th & S St NW,31280,19th St & Pennsylvania Ave NW,31100,38.913761,-77.027025,38.9003,-77.0429,member
6A583FEEC28E06D3,classic_bike,2022-10-06 07:51:35,2022-10-06 08:04:11,11th & S St NW,31280,19th St & Pennsylvania Ave NW,31100,38.913761,-77.027025,38.9003,-77.0429,member
BD6A805783FE6FE6,classic_bike,2022-10-14 08:13:09,2022-10-14 08:25:56,11th & S St NW,31280,19th St & Pennsylvania Ave NW,31100,38.913761,-77.027025,38.9003,-77.0429,member
B21DCB32A755B564,classic_bike,2022-10-24 08:35:07,2022-10-24 08:50:51,8th & D St NW,31270,19th St & Pennsylvania Ave NW,31100,38.894851,-77.02324,38.9003,-77.0429,member
A7276EAEF8D6F5AC,classic_bike,2022-10-23 20:34:40,2022-10-23 20:42:00,Georgia & New Hampshire Ave NW,31400,Park Rd & Holmead Pl NW,31602,38.9366839345886,-77.0241808891296,38.9308,-77.0315,member
ED3697A670A42FC8,classic_bike,2022-10-30 13:28:36,2022-10-30 13:42:26,Potomac & M St NW,31295,22nd & P ST NW,31285,38.905509,-77.065246,38.909394,-77.048728,member
E5A519684EE4D816,classic_bike,2022-10-07 19:46:38,2022-10-07 19:52:45,Potomac & M St NW,31295,23rd & M St NW,31128,38.905509,-77.065246,38.905303,-77.050264,member
075B614C87B9FDD1,classic_bike,2022-10-08 23:06:08,2022-10-08 23:24:33,5th & F St NW,31620,4th & G St SW,31666,38.897222,-77.019347,38.8811167250093,-77.0176993310452,member
45474CC37132E106,classic_bike,2022-10-15 19:07:14,2022-10-15 19:16:31,5th & F St NW,31620,4th & G St SW,31666,38.897222,-77.019347,38.8811167250093,-77.0176993310452,member
F7CB0588F5783018,classic_bike,2022-10-18 18:42:06,2022-10-18 18:57:18,5th & F St NW,31620,New Hampshire Ave & Ward Pl NW,31212,38.897222,-77.019347,38.9057107919073,-77.0473176240921,member
7E934036CEDFFC5D,classic_bike,2022-10-23 19:07:25,2022-10-23 19:15:09,5th & F St NW,31620,4th & G St SW,31666,38.897222,-77.019347,38.8811167250093,-77.0176993310452,member
FDC4D993BAB4D425,classic_bike,2022-10-20 22:07:39,2022-10-20 22:16:53,5th & F St NW,31620,4th & G St SW,31666,38.897222,-77.019347,38.8811167250093,-77.0176993310452,member
DECF791BB3467B7A,classic_bike,2022-10-22 14:42:03,2022-10-22 14:54:30,11th & S St NW,31280,14th & Irving St NW,31124,38.913761,-77.027025,38.928552,-77.032224,member
D7B60B4A387C3D33,classic_bike,2022-10-04 17:38:15,2022-10-04 17:49:49,11th & S St NW,31280,New Hampshire Ave & Ward Pl NW,31212,38.913761,-77.027025,38.9057107919073,-77.0473176240921,member
031D76DE5CADC033,classic_bike,2022-10-24 07:02:19,2022-10-24 07:17:11,Eastern Market / 7th & North Carolina Ave SE,31610,4th & G St SW,31666,38.886952,-76.996806,38.8811167250093,-77.0176993310452,member
D88D572ACE5FB802,docked_bike,2022-10-12 19:52:56,2022-10-12 20:08:20,California St & Florida Ave NW,31116,14th & Irving St NW,31124,38.917761,-77.04062,38.928552,-77.032224,casual
87FB626E9119BF43,electric_bike,2022-10-19 01:02:47,2022-10-19 01:14:49,11th & Clifton St NW,31136,18th & Monroe St NE,31521,38.9221875,-77.0271341666667,38.93293,-76.979517,member
BB1A212B47410F67,electric_bike,2022-10-27 23:51:04,2022-10-28 00:03:15,11th & Clifton St NW,31136,18th & Monroe St NE,31521,38.9221796666667,-77.0271123333333,38.93293,-76.979517,member
57D2CD5797EB0DD7,electric_bike,2022-10-22 03:00:06,2022-10-22 03:13:25,11th & Clifton St NW,31136,18th & Monroe St NE,31521,38.9221988333333,-77.0270851666667,38.93293,-76.979517,member
9606939E6FD75E83,classic_bike,2022-10-12 17:46:36,2022-10-12 17:53:33,11th & Clifton St NW,31136,7th & R St NW / Shaw Library,31245,38.9223243445331,-77.0270857214928,38.912719,-77.022155,member
0B96AB1D989EF9DD,classic_bike,2022-10-28 17:22:33,2022-10-28 17:53:49,Van Ness Metro / UDC,31300,C & O Canal & Wisconsin Ave NW,31225,38.944551,-77.063896,38.90375,-77.06269,member
495E76314625FD9A,classic_bike,2022-10-05 22:31:24,2022-10-06 08:24:03,11th & Clifton St NW,31136,11th & Park Rd NW,31651,38.9223243445331,-77.0270857214928,38.9313218587456,-77.0282471179962,member
DB30140C748540BB,classic_bike,2022-10-02 18:20:10,2022-10-02 18:30:46,Kansas Ave & Sherman Cr NW,31417,1st & Washington Hospital Center NW,31507,38.9479617482224,-77.021549642086,38.928743,-77.012457,member
D7B9D0F0162C9BBB,classic_bike,2022-10-25 08:48:52,2022-10-25 09:02:17,Gallaudet / 8th St & Florida Ave NE,31508,MBT & Bryant St NE,31531,38.90509,-76.9941,38.9224036411545,-76.9960230588913,member
4F8DDC7904DD5828,classic_bike,2022-10-15 10:48:11,2022-10-15 11:02:07,12th St & Pennsylvania Ave SE,31644,Washington & Independence Ave SW/HHS,31272,38.882489,-76.990121,38.886978,-77.013769,member
